geohash_id	consumption_level	activity_level	date_id
4885e281g	22.69127	22.327906	20230404
4885e281g	30.291039	29.814716	20230405
4885e281g	20.576265	20.595434	20230406
4885e281g	34.908016	34.36342	20230407
5324516fr	3.4305255	3.3868375	20230404
5324516fr	4.775839	4.564759	20230405
5324516fr	35.89315	35.512104	20230406
5324516fr	40.595432	39.850136	20230407
7941bac5t	43.514545	42.888817	20230404
7941bac5t	26.65483	26.323732	20230405
7941bac5t	47.59772	46.86245	20230406
7941bac5t	49.22815	48.412033	20230407
94bf2e47u	42.08491	41.375633	20230404
94bf2e47u	44.730965	43.955757	20230405
94bf2e47u	41.98531	41.28983	20230406
94bf2e47u	36.16826	35.657806	20230407
651310f3v	37.732704	37.163235	20230404
651310f3v	38.27991	37.664154	20230405
651310f3v	41.120773	40.452152	20230406
651310f3v	37.680305	37.116558	20230407
5da786a8w	28.611614	28.247633	20230404
5da786a8w	40.864155	40.14131	20230405
5da786a8w	46.62785	45.837208	20230406
5da786a8w	34.497086	34.046143	20230407
9292842fy	36.239197	35.69565	20230404
9292842fy	45.65647	44.891346	20230405
9292842fy	41.304436	40.611946	20230406
9292842fy	40.45319	39.634052	20230407
abb13720z	47.913536	47.145966	20230404
abb13720z	30.81254	30.353363	20230405
abb13720z	46.548008	45.84406	20230406
abb13720z	35.794132	35.231922	20230407
babadee5r	31.103853	30.613472	20230404
babadee5r	46.462215	45.557594	20230405
babadee5r	13.164854	13.129965	20230406
babadee5r	46.05611	45.402916	20230407
c2382486x	36.83027	36.20758	20230404
c2382486x	22.437109	22.012201	20230405
c2382486x	43.19029	42.56806	20230406
c2382486x	39.73051	39.09314	20230407
6b9789f2z	41.492794	40.75028	20230404
6b9789f2z	42.48346	41.80424	20230405
6b9789f2z	38.475952	37.927345	20230406
6b9789f2z	46.47174	45.7334	20230407
b5dbab8e1	37.885906	37.242565	20230404
b5dbab8e1	41.24261	40.605453	20230405
b5dbab8e1	44.041565	43.34755	20230406
b5dbab8e1	38.843082	38.166782	20230407
dc36a53e3	30.07748	29.656115	20230404
dc36a53e3	44.896435	44.223324	20230405
dc36a53e3	37.287785	36.734932	20230406
dc36a53e3	35.516434	34.83014	20230407
66c0fb934	42.002865	41.322403	20230404
66c0fb934	35.374126	34.88064	20230405
66c0fb934	40.412243	39.709236	20230406
66c0fb934	45.03187	44.30367	20230407
b72036c45	41.09662	40.45489	20230404
b72036c45	41.61456	40.927547	20230405
b72036c45	40.673313	39.98953	20230406
b72036c45	41.09088	40.39738	20230407
a0f907866	44.613976	43.86872	20230404
a0f907866	45.80406	44.990818	20230405
a0f907866	47.252205	46.43979	20230406
a0f907866	31.560848	31.048595	20230407
76ce9d5f7	12.780792	12.671973	20230404
76ce9d5f7	41.05664	40.37706	20230405
76ce9d5f7	42.618942	41.964592	20230406
76ce9d5f7	43.147316	42.47925	20230407
460061ab8	44.66025	44.043186	20230404
460061ab8	47.089405	46.27384	20230405
460061ab8	43.101086	42.34827	20230406
460061ab8	42.641014	41.93625	20230407
9c0c965c9	43.345917	42.52186	20230404
9c0c965c9	39.725933	39.088882	20230405
9c0c965c9	38.08439	37.46135	20230406
9c0c965c9	44.52681	43.86489	20230407
532cc1c3b	36.86898	36.306732	20230404
532cc1c3b	43.728027	42.982594	20230405
532cc1c3b	40.602154	39.994232	20230406
532cc1c3b	24.196424	23.811779	20230407
fb1d6b50c	37.40313	36.822964	20230404
fb1d6b50c	28.345747	27.78057	20230405
fb1d6b50c	33.908527	33.30729	20230406
fb1d6b50c	45.629883	44.922783	20230407
0a2120d0e	20.834923	20.630753	20230404
0a2120d0e	29.11294	28.739283	20230405
0a2120d0e	29.714281	29.434387	20230406
0a2120d0e	39.490196	38.936028	20230407
06bfd741f	44.40225	43.56906	20230404
06bfd741f	40.440125	39.787777	20230405
06bfd741f	9.898189	9.911782	20230406
06bfd741f	24.466633	24.110973	20230407
0551d992g	42.663258	41.986088	20230404
0551d992g	44.708538	43.948853	20230405
0551d992g	42.997536	42.26283	20230406
0551d992g	34.71436	34.118828	20230407
740fc409h	21.753307	21.54759	20230404
740fc409h	31.571144	31.135231	20230405
740fc409h	47.773758	47.005024	20230406
740fc409h	37.677433	37.036095	20230407
dc56e7c0j	40.81322	40.32052	20230404
dc56e7c0j	45.008286	44.301273	20230405
dc56e7c0j	13.579036	13.554937	20230406
dc56e7c0j	33.932503	33.50492	20230407
02a9ee71k	43.081814	42.43323	20230404
02a9ee71k	41.57122	40.95968	20230405
02a9ee71k	41.39071	40.825634	20230406
02a9ee71k	33.56343	32.93268	20230407
ade14f48m	41.71193	40.954082	20230404
ade14f48m	40.570232	40.005726	20230405
ade14f48m	25.792864	25.362175	20230406
ade14f48m	27.194412	26.86163	20230407
68abda28n	48.366932	47.657806	20230404
68abda28n	32.354572	31.92299	20230405
68abda28n	45.5796	44.87344	20230406
68abda28n	47.61927	46.779415	20230407
d83a679ep	39.917294	39.261627	20230404
d83a679ep	43.968575	43.21739	20230405
d83a679ep	36.40798	35.903465	20230406
d83a679ep	32.588245	32.00034	20230407
df3d371fq	30.398848	30.02919	20230404
df3d371fq	40.68656	40.055126	20230405
df3d371fq	42.552826	41.88997	20230406
df3d371fq	46.321354	45.513126	20230407
3973ea35r	39.922165	39.19969	20230404
3973ea35r	38.102043	37.462337	20230405
3973ea35r	43.83216	43.187115	20230406
3973ea35r	38.750244	38.08063	20230407
8a966469s	45.84527	45.063774	20230404
8a966469s	33.138447	32.676556	20230405
8a966469s	44.214508	43.516228	20230406
8a966469s	44.49843	43.747913	20230407
8d978969t	38.786713	38.129078	20230404
8d978969t	36.591156	36.058918	20230405
8d978969t	37.37202	36.714287	20230406
8d978969t	48.213394	47.430077	20230407
6e03f027u	42.057945	41.477993	20230404
6e03f027u	42.448936	41.620754	20230405
6e03f027u	43.285477	42.621452	20230406
6e03f027u	44.652706	43.916393	20230407
fdcd79d7v	49.96823	49.161263	20230404
fdcd79d7v	47.132256	46.265625	20230405
fdcd79d7v	37.67845	37.074245	20230406
fdcd79d7v	44.263958	43.56055	20230407
aa8ebe0aw	37.565376	36.97689	20230404
aa8ebe0aw	40.763386	40.14089	20230405
aa8ebe0aw	36.282833	35.708797	20230406
aa8ebe0aw	43.85073	43.0598	20230407
ac59bae0x	43.824093	43.022106	20230404
ac59bae0x	43.990772	43.275867	20230405
ac59bae0x	41.893005	41.21627	20230406
ac59bae0x	43.20006	42.453926	20230407
1c1f3efay	44.87373	44.105247	20230404
1c1f3efay	44.05018	43.29148	20230405
1c1f3efay	38.84386	38.183983	20230406
1c1f3efay	45.248478	44.603558	20230407
426f2c6fz	40.20226	39.524124	20230404
426f2c6fz	43.02652	42.241856	20230405
426f2c6fz	43.880753	43.14245	20230406
426f2c6fz	40.98743	40.187508	20230407
885a4d780	40.184364	39.48842	20230404
885a4d780	48.9418	48.0115	20230405
885a4d780	49.117756	48.254864	20230406
885a4d780	44.239166	43.40401	20230407
7e69e0cc1	44.854706	44.060535	20230404
7e69e0cc1	43.509514	42.806927	20230405
7e69e0cc1	40.786316	40.127457	20230406
7e69e0cc1	41.790703	41.044098	20230407
9e81cf4a2	31.393063	30.976542	20230404
9e81cf4a2	28.943142	28.575562	20230405
9e81cf4a2	51.209545	50.345444	20230406
9e81cf4a2	45.714153	44.86562	20230407
729da7213	45.539536	44.78622	20230404
729da7213	41.576214	40.836205	20230405
729da7213	45.38512	44.504314	20230406
729da7213	45.56478	44.801895	20230407
9effddf54	47.635002	46.833126	20230404
9effddf54	44.760803	43.990463	20230405
9effddf54	45.712017	44.884605	20230406
9effddf54	44.9195	44.207584	20230407
565891c35	49.214417	48.233288	20230404
565891c35	44.20728	43.481773	20230405
565891c35	48.019157	47.201668	20230406
565891c35	45.755585	45.02467	20230407
c84af1c86	47.318558	46.495117	20230404
c84af1c86	45.57162	44.80041	20230405
c84af1c86	51.060402	50.063534	20230406
c84af1c86	43.65727	42.977104	20230407
5b03325d7	44.955772	44.21312	20230404
5b03325d7	46.145367	45.30172	20230405
5b03325d7	43.458385	42.716347	20230406
5b03325d7	46.7949	46.107395	20230407
5adeebdb8	41.11044	40.486736	20230404
5adeebdb8	45.866226	45.019276	20230405
5adeebdb8	42.36033	41.70187	20230406
5adeebdb8	42.87546	42.087357	20230407
