geohash_id	consumption_level	activity_level	date_id
4885e281g	58.319263	68.17031	20230408
4885e281g	55.784435	66.759735	20230409
4885e281g	61.07392	67.59811	20230410
5324516fr	48.796925	60.24811	20230408
5324516fr	45.008083	61.60689	20230409
5324516fr	48.0954	60.42407	20230410
7941bac5t	44.944607	58.90995	20230408
7941bac5t	46.615986	61.291176	20230409
7941bac5t	43.90551	59.974194	20230410
94bf2e47u	44.597675	58.229195	20230408
94bf2e47u	44.32935	58.812668	20230409
94bf2e47u	48.41768	59.651188	20230410
651310f3v	57.737907	67.43454	20230408
651310f3v	52.93317	64.70118	20230409
651310f3v	56.7398	64.52349	20230410
5da786a8w	34.72572	49.758755	20230408
5da786a8w	34.634315	55.29301	20230409
5da786a8w	33.315758	56.11803	20230410
9292842fy	34.36949	56.53996	20230408
9292842fy	36.88544	70.21712	20230409
9292842fy	33.360485	53.271053	20230410
abb13720z	51.592052	62.058964	20230408
abb13720z	52.62794	65.216385	20230409
abb13720z	51.999256	63.737186	20230410
babadee5r	63.02548	67.99852	20230408
babadee5r	62.306873	68.14836	20230409
babadee5r	65.63996	67.78146	20230410
c2382486x	59.830524	66.386955	20230408
c2382486x	59.23728	67.67732	20230409
c2382486x	62.66777	68.046196	20230410
6b9789f2z	51.662144	71.15404	20230408
6b9789f2z	51.102207	66.56658	20230409
6b9789f2z	53.063248	63.462666	20230410
b5dbab8e1	72.32607	71.617546	20230408
b5dbab8e1	71.2082	71.783875	20230409
b5dbab8e1	72.3223	70.68101	20230410
dc36a53e3	52.589878	66.0689	20230408
dc36a53e3	52.56862	64.00282	20230409
dc36a53e3	53.96291	64.44041	20230410
66c0fb934	66.14703	69.18023	20230408
66c0fb934	65.71067	69.569885	20230409
66c0fb934	67.16352	68.67238	20230410
b72036c45	60.125187	68.24912	20230408
b72036c45	56.684376	67.350525	20230409
b72036c45	60.65862	67.11339	20230410
a0f907866	62.241596	65.81683	20230408
a0f907866	61.906536	66.83153	20230409
a0f907866	62.59303	66.14087	20230410
76ce9d5f7	56.726597	64.03179	20230408
76ce9d5f7	56.26388	64.29716	20230409
76ce9d5f7	56.60439	62.871967	20230410
460061ab8	54.833057	61.870396	20230408
460061ab8	55.564785	63.339	20230409
460061ab8	56.76873	63.23676	20230410
9c0c965c9	52.72571	63.51311	20230408
9c0c965c9	51.946823	64.876045	20230409
9c0c965c9	53.26087	62.570766	20230410
532cc1c3b	64.58639	64.17728	20230408
532cc1c3b	63.528675	64.180885	20230409
532cc1c3b	64.27791	65.583244	20230410
fb1d6b50c	61.25382	66.64058	20230408
fb1d6b50c	59.430378	66.434654	20230409
fb1d6b50c	61.315323	67.00839	20230410
0a2120d0e	53.614372	61.193645	20230408
0a2120d0e	53.923004	62.759594	20230409
0a2120d0e	53.748096	62.575787	20230410
06bfd741f	72.66561	69.39058	20230408
06bfd741f	71.12684	68.70349	20230409
06bfd741f	68.925316	68.33809	20230410
0551d992g	78.54327	71.649796	20230408
0551d992g	76.62838	71.23737	20230409
0551d992g	74.68413	70.26192	20230410
740fc409h	56.4815	64.437454	20230408
740fc409h	53.995293	63.733917	20230409
740fc409h	55.925655	62.25584	20230410
dc56e7c0j	62.173965	81.541275	20230408
dc56e7c0j	60.02714	66.66703	20230409
dc56e7c0j	61.718388	65.45545	20230410
02a9ee71k	65.31175	68.90147	20230408
02a9ee71k	64.51403	68.977554	20230409
02a9ee71k	66.990776	68.85538	20230410
ade14f48m	62.02875	66.463715	20230408
ade14f48m	62.069126	66.243065	20230409
ade14f48m	65.16322	66.997314	20230410
68abda28n	63.983513	82.412186	20230408
68abda28n	63.028553	71.956184	20230409
68abda28n	65.676636	69.02422	20230410
d83a679ep	67.219154	69.32587	20230408
d83a679ep	65.66397	68.48685	20230409
d83a679ep	67.633026	67.12328	20230410
df3d371fq	56.581066	66.250275	20230408
df3d371fq	56.886024	66.76942	20230409
df3d371fq	59.173096	64.996124	20230410
3973ea35r	68.70089	70.42204	20230408
3973ea35r	66.869545	71.07742	20230409
3973ea35r	70.19235	68.57201	20230410
8a966469s	60.58531	65.92017	20230408
8a966469s	59.655632	65.50902	20230409
8a966469s	59.989838	65.95691	20230410
8d978969t	51.79566	65.342575	20230408
8d978969t	51.45486	64.928375	20230409
8d978969t	52.761745	64.9327	20230410
6e03f027u	62.210754	67.12175	20230408
6e03f027u	61.86182	66.83908	20230409
6e03f027u	63.71969	68.63406	20230410
fdcd79d7v	41.05746	54.091923	20230408
fdcd79d7v	39.63458	55.469166	20230409
fdcd79d7v	40.48407	61.959057	20230410
aa8ebe0aw	55.407925	66.16011	20230408
aa8ebe0aw	54.193443	65.75497	20230409
aa8ebe0aw	55.29401	69.52582	20230410
ac59bae0x	61.32198	66.411194	20230408
ac59bae0x	60.431347	66.48376	20230409
ac59bae0x	62.72328	66.67149	20230410
1c1f3efay	49.675045	64.73258	20230408
1c1f3efay	49.163136	60.907024	20230409
1c1f3efay	50.280884	64.23364	20230410
426f2c6fz	56.503757	63.84766	20230408
426f2c6fz	58.29465	64.50168	20230409
426f2c6fz	58.84737	65.75552	20230410
885a4d780	69.325134	67.4875	20230408
885a4d780	68.93321	68.018234	20230409
885a4d780	69.41678	68.23009	20230410
7e69e0cc1	77.53168	70.61653	20230408
7e69e0cc1	76.916954	70.38216	20230409
7e69e0cc1	76.03329	70.35497	20230410
9e81cf4a2	57.411526	64.770836	20230408
9e81cf4a2	56.015316	64.87868	20230409
9e81cf4a2	58.84366	67.15332	20230410
729da7213	63.54595	65.065	20230408
729da7213	62.739883	65.971405	20230409
729da7213	65.29467	67.1966	20230410
9effddf54	75.07617	70.56823	20230408
9effddf54	74.472374	70.83598	20230409
9effddf54	75.07237	70.46274	20230410
565891c35	73.72546	70.34867	20230408
565891c35	73.02739	70.04859	20230409
565891c35	73.52488	71.23782	20230410
c84af1c86	70.70309	69.78089	20230408
c84af1c86	69.25971	69.40065	20230409
c84af1c86	69.55847	69.03662	20230410
5b03325d7	70.339195	70.13861	20230408
5b03325d7	70.29535	69.872375	20230409
5b03325d7	69.756325	70.49655	20230410
5adeebdb8	57.433773	66.65751	20230408
5adeebdb8	57.72485	68.12221	20230409
5adeebdb8	63.08879	68.08378	20230410
4dfdab2f9	51.681572	67.34524	20230408
4dfdab2f9	50.335236	67.251076	20230409
4dfdab2f9	51.09926	65.255775	20230410
aedc0c70b	59.64872	69.19819	20230408
aedc0c70b	58.801296	71.44739	20230409
aedc0c70b	59.105946	65.78517	20230410
431989eec	55.53329	67.22873	20230408
431989eec	56.031948	68.23732	20230409
431989eec	57.039135	64.69326	20230410
5a415ff7d	52.01003	63.858326	20230408
5a415ff7d	52.342045	62.0967	20230409
5a415ff7d	53.05874	71.2415	20230410
d1897990e	61.16663	65.17981	20230408
d1897990e	63.801872	67.94487	20230409
d1897990e	63.080505	70.17426	20230410
d11df673f	59.913452	68.190414	20230408
d11df673f	58.58266	65.646576	20230409
d11df673f	60.636932	64.64623	20230410
894ef80ag	62.600857	68.6159	20230408
894ef80ag	63.534725	66.79781	20230409
894ef80ag	63.751297	68.0143	20230410
d7b3691dh	63.980778	67.07483	20230408
d7b3691dh	63.490307	68.61937	20230409
d7b3691dh	62.26041	65.66109	20230410
0abe77d1j	61.916058	66.93687	20230408
0abe77d1j	60.987408	66.73205	20230409
0abe77d1j	60.925568	66.80669	20230410
cb68a5eak	72.51277	75.17029	20230408
cb68a5eak	73.51658	73.44246	20230409
cb68a5eak	71.398674	72.25867	20230410
f7bbb6a5m	66.951004	68.1182	20230408
f7bbb6a5m	67.57315	69.0162	20230409
f7bbb6a5m	66.86585	67.792046	20230410
2569cdd4n	62.363186	68.22569	20230408
2569cdd4n	61.93767	67.9176	20230409
2569cdd4n	61.095566	68.13315	20230410
dc285daap	68.96301	70.447876	20230408
dc285daap	69.37473	71.54979	20230409
